date,country,daily_cases,daily_deaths,daily_recovered,total_cases,total_deaths,total_recovered,active_cases
2020-12-15,Germany,8772,190,6779,1171459,20838,1048213,102408
2020-12-16,Germany,8236,135,8535,1179695,20973,1056748,101974
2020-12-17,Germany,6441,139,8932,1186136,21112,1065680,99344
2020-12-18,Germany,6383,171,7610,1192519,21283,1073290,97946
2020-12-19,Germany,6059,122,7346,1198578,21405,1080636,96537
2020-12-20,Germany,6431,162,8149,1205009,21567,1088785,94657
2020-12-21,Germany,7928,158,6642,1212937,21725,1095427,95785
2020-12-22,Germany,8519,110,6920,1221456,21835,1102347,97274
2020-12-23,Germany,7319,173,7844,1228775,22008,1110191,96576
2020-12-24,Germany,6375,144,7900,1235150,22152,1118091,94907
2020-12-25,Germany,5076,173,9107,1240226,22325,1127198,90703
2020-12-26,Germany,4665,85,6623,1244891,22410,1133821,88660
2020-12-27,Germany,6620,172,5433,1251511,22582,1139254,89675
2020-12-28,Germany,7508,108,6800,1259019,22690,1146054,90275
2020-12-29,Germany,7248,154,5134,1266267,22844,1151188,92235
2020-12-30,Germany,5687,168,5050,1271954,23012,1156238,92704
2020-12-31,Germany,4537,64,9032,1276491,23076,1165270,88145
2021-01-01,Germany,4067,104,7038,1280558,23180,1172308,85070
2021-01-02,Germany,3874,91,7155,1284432,23271,1179463,81698
2021-01-03,Germany,4894,93,6162,1289326,23364,1185625,80337
2021-01-04,Germany,6057,144,3503,1295383,23508,1189128,82747
2021-01-05,Germany,5297,176,4358,1300680,23684,1193486,83510
2021-01-06,Germany,4959,120,6640,1305639,23804,1200126,81709
2021-01-07,Germany,4589,112,7463,1310228,23916,1207589,78723
2021-01-08,Germany,3552,87,7586,1313780,24003,1215175,74602
2021-01-09,Germany,4292,78,5247,1318072,24081,1220422,73569
2021-01-10,Germany,4714,86,4665,1322786,24167,1225087,73532
2021-01-11,Germany,4372,153,3635,1327158,24320,1228722,74116
2021-01-12,Germany,4206,128,3194,1331364,24448,1231916,75000
2021-01-13,Germany,4209,102,4088,1335573,24550,1236004,75019
2021-01-14,Germany,3311,63,4964,1338884,24613,1240968,73303
2021-01-15,Germany,2749,61,5598,1341633,24674,1246566,70393
2021-01-16,Germany,3364,62,4039,1344997,24736,1250605,69656
2021-01-17,Germany,3698,56,4526,1348695,24792,1255131,68772
2021-01-18,Germany,3720,66,3319,1352415,24858,1258450,69107
2021-01-19,Germany,3310,77,4078,1355725,24935,1262528,68262
2021-01-20,Germany,3016,90,5142,1358741,25025,1267670,66046
2021-01-21,Germany,2899,65,4013,1361640,25090,1271683,64867
2021-01-22,Germany,2470,46,4284,1364110,25136,1275967,63007
2021-01-23,Germany,2541,59,4055,1366651,25195,1280022,61434
2021-01-24,Germany,3148,70,3130,1369799,25265,1283152,61382
2021-01-25,Germany,3390,66,3246,1373189,25331,1286398,61460
2021-01-26,Germany,3600,98,2763,1376789,25429,1289161,62199
2021-01-27,Germany,2744,83,4007,1379533,25512,1293168,60853
2021-01-28,Germany,2522,65,3805,1382055,25577,1296973,59505
2021-01-29,Germany,2495,55,3025,1384550,25632,1299998,58920
2021-01-30,Germany,2509,43,3367,1387059,25675,1303365,58019
2021-01-31,Germany,3075,45,2268,1390134,25720,1305633,58781
2021-02-01,Germany,3166,47,2247,1393300,25767,1307880,59653
2021-02-02,Germany,3620,67,2144,1396920,25834,1310024,61062
2021-02-03,Germany,3075,43,3146,1399995,25877,1313170,60948
2021-02-04,Germany,2832,35,2892,1402827,25912,1316062,60853
2021-02-05,Germany,2348,36,3605,1405175,25948,1319667,59560
2021-02-06,Germany,2530,38,2585,1407705,25986,1322252,59467
2021-02-07,Germany,3122,53,2305,1410827,26039,1324557,60231
2021-02-08,Germany,3740,57,2488,1414567,26096,1327045,61426
2021-02-09,Germany,3673,48,2343,1418240,26144,1329388,62708
2021-02-10,Germany,3279,49,2630,1421519,26193,1332018,63308
2021-02-11,Germany,3299,35,3890,1424818,26228,1335908,62682
2021-02-12,Germany,2299,38,3305,1427117,26266,1339213,61638
2021-02-13,Germany,2630,45,2297,1429747,26311,1341510,61926
2021-02-14,Germany,3656,42,2489,1433403,26353,1343999,63051
2021-02-15,Germany,4004,44,1968,1437407,26397,1345967,65043
2021-02-16,Germany,4449,64,2629,1441856,26461,1348596,66799
2021-02-17,Germany,4102,40,3093,1445958,26501,1351689,67768
2021-02-18,Germany,3882,41,3733,1449840,26542,1355422,67876
2021-02-19,Germany,3287,41,3395,1453127,26583,1358817,67727
2021-02-20,Germany,3946,56,3059,1457073,26639,1361876,68558
2021-02-21,Germany,4794,54,3049,1461867,26693,1364925,70249
2021-02-22,Germany,5660,64,2189,1467527,26757,1367114,73656
2021-02-23,Germany,6386,63,2735,1473913,26820,1369849,77244
2021-02-24,Germany,5418,40,3627,1479331,26860,1373476,78995
2021-02-25,Germany,4959,52,4036,1484290,26912,1377512,79866
2021-02-26,Germany,4048,35,4484,1488338,26947,1381996,79395
2021-02-27,Germany,4747,43,4286,1493085,26990,1386282,79813
2021-02-28,Germany,5751,58,3834,1498836,27048,1390116,81672
2021-03-01,Germany,7359,66,3268,1506195,27114,1393384,85697
2021-03-02,Germany,6887,64,4238,1513082,27178,1397622,88282
2021-03-03,Germany,7440,64,4296,1520522,27242,1401918,91362
2021-03-04,Germany,6380,45,4968,1526902,27287,1406886,92729
2021-03-05,Germany,5967,47,5403,1532869,27334,1412289,93246
2021-03-06,Germany,6628,77,5296,1539497,27411,1417585,94501
2021-03-07,Germany,7402,78,3878,1546899,27489,1421463,97947
2021-03-08,Germany,8553,86,4065,1555452,27575,1425528,102349
2021-03-09,Germany,8137,134,4507,1563589,27709,1430035,105845
2021-03-10,Germany,8892,60,6147,1572481,27769,1436182,108530
2021-03-11,Germany,7931,58,6589,1580412,27827,1442771,109814
2021-03-12,Germany,7474,82,6477,1587886,27909,1449248,110729
2021-03-13,Germany,8616,72,7943,1596502,27981,1457191,111330
2021-03-14,Germany,10279,82,6971,1606781,28063,1464162,114556
2021-03-15,Germany,11480,84,5338,1618261,28147,1469500,120614
2021-03-16,Germany,12888,113,6478,1631149,28260,1475978,126911
2021-03-17,Germany,11970,124,7315,1643119,28384,1483293,131442
2021-03-18,Germany,10111,75,8517,1653230,28459,1491810,132961
2021-03-19,Germany,9381,87,7606,1662611,28546,1499416,134649
2021-03-20,Germany,10629,92,9630,1673240,28638,1509046,135556
2021-03-21,Germany,12638,116,6174,1685878,28754,1515220,141904
2021-03-22,Germany,15430,99,6872,1701308,28853,1522092,150363
2021-03-23,Germany,16018,151,8641,1717326,29004,1530733,157589
2021-03-24,Germany,13343,156,10319,1730669,29160,1541052,160457
2021-03-25,Germany,12453,109,12511,1743122,29269,1553563,160290
2021-03-26,Germany,12381,106,13854,1755503,29375,1567417,158711
2021-03-27,Germany,13503,124,11163,1769006,29499,1578580,160927
2021-03-28,Germany,15503,128,10968,1784509,29627,1589548,165334
2021-03-29,Germany,16388,154,8362,1800897,29781,1597910,173206
2021-03-30,Germany,15532,179,11153,1816429,29960,1609063,177406
2021-03-31,Germany,15067,233,14329,1831496,30193,1623392,177911
2021-04-01,Germany,14981,176,16612,1846477,30369,1640004,176104
2021-04-02,Germany,14019,163,15539,1860496,30532,1655543,174421
2021-04-03,Germany,13104,167,12384,1873600,30699,1667927,174974
2021-04-04,Germany,16621,143,10127,1890221,30842,1678054,181325
2021-04-05,Germany,19763,223,12254,1909984,31065,1690308,188611
2021-04-06,Germany,17802,278,11517,1927786,31343,1701825,194618
2021-04-07,Germany,20130,145,13702,1947916,31488,1715527,200901
2021-04-08,Germany,15969,203,13859,1963885,31691,1729386,202808
2021-04-09,Germany,16773,262,14224,1980658,31953,1743610,205095
2021-04-10,Germany,15275,236,14423,1995933,32189,1758033,205711
2021-04-11,Germany,16788,287,14775,2012721,32476,1772808,207437
2021-04-12,Germany,19903,246,12650,2032624,32722,1785458,214444
2021-04-13,Germany,21249,266,13924,2053873,32988,1799382,221503
2021-04-14,Germany,19458,185,15623,2073331,33173,1815005,225153
2021-04-15,Germany,17471,248,17477,2090802,33421,1832482,224899
2021-04-16,Germany,16798,226,17476,2107600,33647,1849958,223995
2021-04-17,Germany,16800,197,23119,2124400,33844,1873077,217479
2021-04-18,Germany,19311,299,15844,2143711,34143,1888921,220647
2021-04-19,Germany,18824,250,15517,2162535,34393,1904438,223704
2021-04-20,Germany,23175,243,12424,2185710,34636,1916862,234212
2021-04-21,Germany,20807,290,15762,2206517,34926,1932624,238967
2021-04-22,Germany,20824,179,19555,2227341,35105,1952179,240057
2021-04-23,Germany,15611,247,19608,2242952,35352,1971787,235813
2021-04-24,Germany,14946,141,15568,2257898,35493,1987355,235050
2021-04-25,Germany,20782,285,15345,2278680,35778,2002700,240202
2021-04-26,Germany,22729,282,18471,2301409,36060,2021171,244178
2021-04-27,Germany,20833,266,18440,2322242,36326,2039611,246305
2021-04-28,Germany,18442,226,16894,2340684,36552,2056505,247627
2021-04-29,Germany,20655,232,19286,2361339,36784,2075791,248764
2021-04-30,Germany,18627,266,19625,2379966,37050,2095416,247500
2021-05-01,Germany,13796,259,22779,2393762,37309,2118195,238258
2021-05-02,Germany,18698,230,20481,2412460,37539,2138676,236245
2021-05-03,Germany,24422,216,16409,2436882,37755,2155085,244042
2021-05-04,Germany,21122,362,11887,2458004,38117,2166972,252915
2021-05-05,Germany,19451,245,21302,2477455,38362,2188274,250819
2021-05-06,Germany,17221,290,21803,2494676,38652,2210077,245947
2021-05-07,Germany,14510,220,21703,2509186,38872,2231780,238534
2021-05-08,Germany,14088,218,19324,2523274,39090,2251104,233080
2021-05-09,Germany,19817,333,19959,2543091,39423,2271063,232605
2021-05-10,Germany,17206,232,16807,2560297,39655,2287870,232772
2021-05-11,Germany,20848,175,14276,2581145,39830,2302146,239169
2021-05-12,Germany,20072,222,17842,2601217,40052,2319988,241177
2021-05-13,Germany,14335,382,21398,2615552,40434,2341386,233732
2021-05-14,Germany,13510,355,18411,2629062,40789,2359797,228476
2021-05-15,Germany,16286,255,15914,2645348,41044,2375711,228593
2021-05-16,Germany,17243,243,15688,2662591,41287,2391399,229905
2021-05-17,Germany,17260,212,15465,2679851,41499,2406864,231488
2021-05-18,Germany,20047,151,13764,2699898,41650,2420628,237620
2021-05-19,Germany,18279,229,18016,2718177,41879,2438644,237654
2021-05-20,Germany,14652,221,17847,2732829,42100,2456491,234238
2021-05-21,Germany,11904,244,18347,2744733,42344,2474838,227551
2021-05-22,Germany,12550,220,19452,2757283,42564,2494290,220429
2021-05-23,Germany,14707,276,13514,2771990,42840,2507804,221346
2021-05-24,Germany,15457,188,13980,2787447,43028,2521784,222635
2021-05-25,Germany,16899,223,13168,2804346,43251,2534952,226143
2021-05-26,Germany,12502,279,15145,2816848,43530,2550097,223221
2021-05-27,Germany,10730,216,13855,2827578,43746,2563952,219880
2021-05-28,Germany,10995,192,18745,2838573,43938,2582697,211938
2021-05-29,Germany,10475,170,19673,2849048,44108,2602370,202570
2021-05-30,Germany,11406,256,13354,2860454,44364,2615724,200366
2021-05-31,Germany,11190,245,10844,2871644,44609,2626568,200467
2021-06-01,Germany,13000,206,13098,2884644,44815,2639666,200163
2021-06-02,Germany,11647,201,15627,2896291,45016,2655293,195982
2021-06-03,Germany,10470,217,14707,2906761,45233,2670000,191528
2021-06-04,Germany,8846,147,17333,2915607,45380,2687333,182894
2021-06-05,Germany,8707,215,10709,2924314,45595,2698042,180677
2021-06-06,Germany,10545,209,11720,2934859,45804,2709762,179293
2021-06-07,Germany,9308,180,12823,2944167,45984,2722585,175598
2021-06-08,Germany,10740,217,10580,2954907,46201,2733165,175541
2021-06-09,Germany,7994,163,8667,2962901,46364,2741832,174705
2021-06-10,Germany,7281,117,10142,2970182,46481,2751974,171727
2021-06-11,Germany,6195,115,13244,2976377,46596,2765218,164563
2021-06-12,Germany,7251,153,10709,2983628,46749,2775927,160952
2021-06-13,Germany,7392,170,11329,2991020,46919,2787256,156845
2021-06-14,Germany,7965,160,8991,2998985,47079,2796247,155659
2021-06-15,Germany,7155,215,7768,3006140,47294,2804015,154831
2021-06-16,Germany,6826,132,10155,3012966,47426,2814170,151370
2021-06-17,Germany,5522,177,8136,3018488,47603,2822306,148579
2021-06-18,Germany,5299,91,10122,3023787,47694,2832428,143665
2021-06-19,Germany,4681,87,7248,3028468,47781,2839676,141011
2021-06-20,Germany,6090,86,7810,3034558,47867,2847486,139205
2021-06-21,Germany,5086,106,7205,3039644,47973,2854691,136980
2021-06-22,Germany,5378,121,5964,3045022,48094,2860655,136273
2021-06-23,Germany,5776,110,5731,3050798,48204,2866386,136208
2021-06-24,Germany,4110,95,7458,3054908,48299,2873844,132765
2021-06-25,Germany,3312,58,5825,3058220,48357,2879669,130194
2021-06-26,Germany,3703,83,6583,3061923,48440,2886252,127231
2021-06-27,Germany,3769,85,5698,3065692,48525,2891950,125217
2021-06-28,Germany,3878,63,5847,3069570,48588,2897797,123185
2021-06-29,Germany,3691,71,4584,3073261,48659,2902381,122221
2021-06-30,Germany,4352,71,5733,3077613,48730,2908114,120769
2021-07-01,Germany,2903,87,3916,3080516,48817,2912030,119669
2021-07-02,Germany,2166,67,5176,3082682,48884,2917206,116592
2021-07-03,Germany,2802,65,5584,3085484,48949,2922790,113745
2021-07-04,Germany,2810,52,4197,3088294,49001,2926987,112306
2021-07-05,Germany,2653,76,2954,3090947,49077,2929941,111929
2021-07-06,Germany,2531,82,3400,3093478,49159,2933341,110978
2021-07-07,Germany,2524,42,3083,3096002,49201,2936424,110377
2021-07-08,Germany,1941,42,2869,3097943,49243,2939293,109407
2021-07-09,Germany,1439,44,3150,3099382,49287,2942443,107652
2021-07-10,Germany,1890,50,3521,3101272,49337,2945964,105971
2021-07-11,Germany,1699,39,2880,3102971,49376,2948844,104751
2021-07-12,Germany,2067,43,1971,3105038,49419,2950815,104804
2021-07-13,Germany,1958,39,2545,3106996,49458,2953360,104178
2021-07-14,Germany,1423,53,2432,3108419,49511,2955792,103116
2021-07-15,Germany,1376,43,1723,3109795,49554,2957515,102726
2021-07-16,Germany,1030,21,2796,3110825,49575,2960311,100939
2021-07-17,Germany,893,40,2180,3111718,49615,2962491,99612
2021-07-18,Germany,1073,28,1786,3112791,49643,2964277,98871
2021-07-19,Germany,1195,26,1180,3113986,49669,2965457,98860
2021-07-20,Germany,1067,34,1990,3115053,49703,2967447,97903
2021-07-21,Germany,936,35,1654,3115989,49738,2969101,97150
2021-07-22,Germany,856,26,1820,3116845,49764,2970921,96160
2021-07-23,Germany,672,12,1805,3117517,49776,2972726,95015
2021-07-24,Germany,597,20,1595,3118114,49796,2974321,93997
2021-07-25,Germany,712,23,1311,3118826,49819,2975632,93375
2021-07-26,Germany,710,24,970,3119536,49843,2976602,93091
2021-07-27,Germany,531,17,776,3120067,49860,2977378,92829
2021-07-28,Germany,592,18,834,3120659,49878,2978212,92569
2021-07-29,Germany,480,13,1128,3121139,49891,2979340,91908
2021-07-30,Germany,393,16,1057,3121532,49907,2980397,91228
2021-07-31,Germany,402,13,997,3121934,49920,2981394,90620
2021-08-01,Germany,372,13,636,3122306,49933,2982030,90343
2021-08-02,Germany,416,17,572,3122722,49950,2982602,90170
2021-08-03,Germany,335,12,539,3123057,49962,2983141,89954
2021-08-04,Germany,339,12,683,3123396,49974,2983824,89598
2021-08-05,Germany,307,12,671,3123703,49986,2984495,89222
2021-08-06,Germany,205,8,503,3123908,49994,2984998,88916
2021-08-07,Germany,199,6,591,3124107,50000,2985589,88518
2021-08-08,Germany,208,5,419,3124315,50005,2986008,88302
2021-08-09,Germany,229,7,412,3124544,50012,2986420,88112
2021-08-10,Germany,196,6,402,3124740,50018,2986822,87900
2021-08-11,Germany,188,7,345,3124928,50025,2987167,87736
2021-08-12,Germany,157,5,463,3125085,50030,2987630,87425
2021-08-13,Germany,128,3,371,3125213,50033,2988001,87179
2021-08-14,Germany,100,2,355,3125313,50035,2988356,86922
2021-08-15,Germany,131,3,205,3125444,50038,2988561,86845
2021-08-16,Germany,135,4,227,3125579,50042,2988788,86749
2021-08-17,Germany,126,3,206,3125705,50045,2988994,86666
2021-08-18,Germany,104,4,239,3125809,50049,2989233,86527
2021-08-19,Germany,84,4,247,3125893,50053,2989480,86360
2021-08-20,Germany,75,2,217,3125968,50055,2989697,86216
2021-08-21,Germany,77,2,196,3126045,50057,2989893,86095
2021-08-22,Germany,66,2,171,3126111,50059,2990064,85988
2021-08-23,Germany,81,2,147,3126192,50061,2990211,85920
2021-08-24,Germany,72,1,98,3126264,50062,2990309,85893
2021-08-25,Germany,64,2,105,3126328,50064,2990414,85850
2021-08-26,Germany,48,1,125,3126376,50065,2990539,85772
2021-08-27,Germany,47,1,125,3126423,50066,2990664,85693
2021-08-28,Germany,45,1,100,3126468,50067,2990764,85637
2021-08-29,Germany,54,1,70,3126522,50068,2990834,85620
2021-08-30,Germany,57,0,60,3126579,50068,2990894,85617
2021-08-31,Germany,63,1,68,3126642,50069,2990962,85611
2021-09-01,Germany,61,0,68,3126703,50069,2991030,85604
2021-09-02,Germany,58,0,90,3126761,50069,2991120,85572
2021-09-03,Germany,48,0,75,3126809,50069,2991195,85545
2021-09-04,Germany,54,0,67,3126863,50069,2991262,85532
2021-09-05,Germany,77,0,45,3126940,50069,2991307,85564
2021-09-06,Germany,85,0,37,3127025,50069,2991344,85612
2021-09-07,Germany,110,0,41,3127135,50069,2991385,85681
2021-09-08,Germany,105,0,50,3127240,50069,2991435,85736
2021-09-09,Germany,104,0,52,3127344,50069,2991487,85788
2021-09-10,Germany,111,0,60,3127455,50069,2991547,85839
2021-09-11,Germany,111,0,61,3127566,50069,2991608,85889
2021-09-12,Germany,136,0,60,3127702,50069,2991668,85965
2021-09-13,Germany,188,0,44,3127890,50069,2991712,86109
2021-09-14,Germany,208,0,41,3128098,50069,2991753,86276
2021-09-15,Germany,203,0,70,3128301,50069,2991823,86409
2021-09-16,Germany,222,0,81,3128523,50069,2991904,86550
2021-09-17,Germany,199,0,118,3128722,50069,2992022,86631
2021-09-18,Germany,232,0,95,3128954,50069,2992117,86768
2021-09-19,Germany,291,0,104,3129245,50069,2992221,86955
2021-09-20,Germany,332,0,109,3129577,50069,2992330,87178
2021-09-21,Germany,410,1,107,3129987,50070,2992437,87480
2021-09-22,Germany,465,1,142,3130452,50071,2992579,87802
2021-09-23,Germany,419,1,168,3130871,50072,2992747,88052
2021-09-24,Germany,409,1,188,3131280,50073,2992935,88272
2021-09-25,Germany,458,0,194,3131738,50073,2993129,88536
2021-09-26,Germany,594,1,199,3132332,50074,2993328,88930
2021-09-27,Germany,754,2,200,3133086,50076,2993528,89482
2021-09-28,Germany,840,1,206,3133926,50077,2993734,90115
2021-09-29,Germany,795,2,285,3134721,50079,2994019,90623
2021-09-30,Germany,806,1,315,3135527,50080,2994334,91113
2021-10-01,Germany,815,2,402,3136342,50082,2994736,91524
2021-10-02,Germany,816,3,425,3137158,50085,2995161,91912
2021-10-03,Germany,1113,3,388,3138271,50088,2995549,92634
2021-10-04,Germany,1107,3,396,3139378,50091,2995945,93342
2021-10-05,Germany,1555,3,448,3140933,50094,2996393,94446
2021-10-06,Germany,1595,3,570,3142528,50097,2996963,95468
2021-10-07,Germany,1532,4,847,3144060,50101,2997810,96149
2021-10-08,Germany,1389,5,726,3145449,50106,2998536,96807
2021-10-09,Germany,1649,4,758,3147098,50110,2999294,97694
2021-10-10,Germany,2201,4,651,3149299,50114,2999945,99240
2021-10-11,Germany,2660,3,811,3151959,50117,3000756,101086
2021-10-12,Germany,2645,6,695,3154604,50123,3001451,103030
2021-10-13,Germany,2691,7,1038,3157295,50130,3002489,104676
2021-10-14,Germany,2745,10,1023,3160040,50140,3003512,106388
2021-10-15,Germany,2184,8,1534,3162224,50148,3005046,107030
2021-10-16,Germany,2691,8,1446,3164915,50156,3006492,108267
2021-10-17,Germany,3726,9,1383,3168641,50165,3007875,110601
2021-10-18,Germany,4355,9,1524,3172996,50174,3009399,113423
2021-10-19,Germany,4579,18,1628,3177575,50192,3011027,116356
2021-10-20,Germany,3896,15,1994,3181471,50207,3013021,118243
2021-10-21,Germany,4147,8,2489,3185618,50215,3015510,119893
2021-10-22,Germany,3875,11,2956,3189493,50226,3018466,120801
2021-10-23,Germany,4611,12,2522,3194104,50238,3020988,122878
2021-10-24,Germany,5079,18,2453,3199183,50256,3023441,125486
2021-10-25,Germany,5937,27,1953,3205120,50283,3025394,129443
2021-10-26,Germany,5898,24,2441,3211018,50307,3027835,132876
2021-10-27,Germany,7666,24,3364,3218684,50331,3031199,137154
2021-10-28,Germany,6304,31,3645,3224988,50362,3034844,139782
2021-10-29,Germany,6390,17,3901,3231378,50379,3038745,142254
2021-10-30,Germany,6916,33,3429,3238294,50412,3042174,145708
2021-10-31,Germany,7589,29,4216,3245883,50441,3046390,149052
2021-11-01,Germany,8818,40,3578,3254701,50481,3049968,154252
